Metodo,Pct_eventi,r_temperatura,Pct_overlap_PC1,Pct_esclusivi_FP
cmos1,12.6230789343574,0.507623878839633,0.305301969601261,12.3177769647562
cmos2,1.85554195328498,-0.205185981723781,0.257938358676893,1.59760359460809
cmos3,14.1491538104267,-0.312962082443904,0.376444046418272,13.7727097640084
cmos4,0.315064673077509,-0.365930885411563,0,0.315064673077509
avg_z,12.0245092187469,-0.101348857683524,0.297810786240774,11.7266984325061
PC1,3.66700675028116,0.0327664084107627,3.66700675028116,0
