Classe2;Sample.ID;PC1;PC2;PC3;PC4;PC5
BIOGAS;17;-0.3938437592170532;-0.5771168441364417;0.16023550767834274;-1.095224875340912;0.6579806461251709
BIOGAS;17;-0.5206857406775991;-0.06716928004824117;0.08704802865739793;-0.8323071039230413;0.5310384750464691
BIOGAS;17;-1.1202146293335513;-0.9676136025201928;-0.03305751753699527;-1.0865588370026151;0.8258891073417651
FORSU;2;-2.520709030889266;-1.8192072876178402;1.5572557209208389;-1.1867113077635876;-0.4124035482069564
FORSU;35;-0.9842747314467675;0.529911089443037;1.0209625105601554;-0.2050656261443662;-0.959943381407234
FORSU;35;-0.8959735197766322;0.333127055208207;0.9938974312742287;-0.36153800897266186;-0.7680439349447971
FORSU;35;-1.3060177864330444;-0.0189639925048555;1.1231175371629831;-0.5397132902088149;-0.8159057871653141
FORSU;35;-1.4345842241886766;-0.26145779101429095;1.11752401080022;-0.5407402304382365;-0.8071120856562278
FORSU;35;-1.7391060338370508;-0.4248520494562599;1.2151065751390517;-0.5597197806426821;-0.8584320484237794
FORSU;15;-0.9082470624820378;-0.5371206629867323;1.0343247297299805;-1.3409419749037954;-0.5000027942324848
FORSU;3;-3.347563203395636;-2.322587286639353;0.1827446591179249;0.6573028141417707;0.06751163395149481
FORSU;47;-0.7107373282180801;1.6794692329949243;-2.7209653411404733;-0.23073442359635507;-0.08818081221196285
FORSU;15;0.4161353501902535;0.7840060827840365;0.5353608894994814;-0.348973735381672;-0.07714378824916898
FORSU;3;-1.6003147736501937;-0.8309683214210368;0.5738306621010396;-0.584107573092283;0.39151081417235595
FORSU;15;1.4680011061781173;1.4880847217162372;0.17859647960210656;0.34755575730752974;0.0835885026958724
FORSU;14;-1.5839403703184594;0.028569110673709267;-0.21608538263917496;-0.728243697220624;0.27132715219226516
FORSU;14;-2.416404827995687;-0.6355651556525382;0.0288180850095042;-0.911152088066386;-0.13557909228271528
FORSU;14;-0.1287305786190679;0.19621328344057254;0.7942752007389889;-0.8192350716359874;-0.12396186906341485
FORSU;14;1.2621611001525963;1.3015741385727813;0.2573049127440451;0.1386332863537075;0.16212621022228563
FORSU;15;-0.11904154459813279;0.17970563021839786;0.7631816977091426;-0.8037081242819333;-0.2484865620713059
FORSU;19;-0.7708979247490148;1.0016040222426146;-0.09819457822920272;-0.17412801048486584;0.43831371827818405
FORSU;19;-2.2509843793992825;0.04287933537672094;-0.18637629982268908;-0.42584463886146523;0.21102897584374206
FORSU;19;-2.6341971251798215;-0.5476045868544502;-0.33162189631160727;-0.22921545887382866;0.17834591576968983
FORSU;20;-2.1760492300487564;-0.28783739277001497;0.06335484086418024;-0.493229538492318;0.04978887568324341
FORSU;2;-3.589406840275534;-2.6078936457951074;0.9700262254830824;0.02158956118585939;-0.002471706884535443
FORSU;20;-1.158370254625566;-0.11339127239302049;0.9702938983930941;-0.9915988853496843;-0.36896931447197323
FORSU;10;-2.1826293988678325;-0.831600991195069;-0.12816554060482363;-0.05918538908956829;0.7305086369397706
FORSU;20;-1.4682283745564533;0.570696495121121;0.04259129644099476;-0.4172599170123519;0.1718908973442942
FORSU;47;1.7512599264220363;1.2997092967459605;-0.342991082811719;0.33020828781160466;0.4920936259203485
FORSU;20;-0.090136599631387;0.8240453516193909;0.678952091135318;-0.32745435075489493;-0.16846250824891373
FORSU;19;-3.07094405222775;-0.8773116807854616;-0.5863878044404607;-0.17805556238361178;-0.036548634931628285
FORSU;2;-3.922924081877526;-2.9479544384396625;0.9566941551721139;0.3999878423069609;-0.23011448439300028
FORSU;47;1.7805949676543569;1.1373739552456674;-0.3782468943222066;0.2862975653832718;0.43768870608446847
FORSU;47;-0.7288114629063669;0.39208018998562505;-0.7636020976085462;-0.28766277342234287;0.07191285583681674
FORSU;10;-3.027797991487724;-1.3157838934077162;0.01591014923568751;0.3850702562574428;0.46790788866589134
FORSU;47;-1.0687065957366413;1.0693116134721063;-1.1971271480125574;-0.17106059198221812;0.0911803959244577
